key_0,symbol,direction,contracts,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,pnl_gross,commission,pnl_net,initial_risk_dollars,r_multiple,bars_held,reason,dist_vwap,vwap_slope,ema200_slope,or_size,rel_volume,vwap,ema_trend,close,day_range,day_efficiency,day_direction,lado,hora,franja,dia_semana,mes,stop_pts,dist_vwap_favor,vwap_slope_dir,ema200_slope_dir,sobre_vwap,sobre_ema200,pendiente_vwap,pendiente_ema200,dia_tendencia,dia_con_trade,rango_dia_b,stop_pts_b,dist_vwap_b,rel_volume_b,or_size_b
2025-04-16,MNQ,-1,3,2025-04-16 13:04:00,18565.5,2025-04-16 13:13:00,18530.5,18583.0,18530.5,target,210.0,4.74,205.26,105.0,1.955,10,vwap_liq_rejection_short,-44.41032676452596,-1.2300130990734033,-25.706225916619587,145.0,1.2413625304136253,18610.160326764526,18645.0077901797,18565.75,619.0,0.2964458804523425,-1.0,short,13h,tarde,miércoles,2025-04,17.5,44.41032676452596,1.2300130990734033,25.706225916619587,a favor,a favor,a favor,a favor,mixto,a favor del día,alto,bajo,alto,bajo,alto
2025-04-28,MNQ,-1,1,2025-04-28 10:25:00,19487.0,2025-04-28 10:25:00,19525.0,19524.75,19411.5,stop,-76.0,1.58,-77.58,75.5,-1.028,1,vwap_liq_rejection_short,-38.291491394211334,-2.4908652105004876,2.020895731755445,158.25,1.554465209130048,19525.04149139421,19493.318583995617,19486.75,365.0,0.021917808219178082,-1.0,short,10h,mañana,lunes,2025-04,37.75,38.291491394211334,2.4908652105004876,-2.020895731755445,a favor,a favor,a favor,en contra,lateral/chop,a favor del día,alto,medio,medio,alto,alto
2025-05-01,MNQ,1,2,2025-05-01 13:36:00,20012.5,2025-05-01 13:41:00,19984.5,19985.0,20067.5,stop,-112.0,3.16,-115.16,110.0,-1.047,6,vwap_liq_rejection_long,27.69904649817545,0.3693759059715376,19.972633434728778,109.5,1.3742223201013049,19984.550953501825,19953.11528408456,20012.25,267.25,0.372310570626754,-1.0,long,13h,tarde,jueves,2025-05,27.5,27.69904649817545,0.3693759059715376,19.972633434728778,a favor,a favor,a favor,a favor,mixto,contra el día,alto,bajo,medio,medio,medio
2025-05-01,MNQ,1,1,2025-05-01 14:10:00,20025.0,2025-05-01 15:11:00,19980.5,19980.75,20113.5,stop,-89.0,1.58,-90.58,88.5,-1.024,62,vwap_liq_rejection_long,40.255443420766824,0.246896441320132,6.694521085362794,109.5,1.2924559739560637,19984.244556579233,19961.840848467335,20024.5,267.25,0.372310570626754,-1.0,long,14h,tarde,jueves,2025-05,44.25,40.255443420766824,0.246896441320132,6.694521085362794,a favor,a favor,a favor,a favor,mixto,contra el día,alto,alto,alto,medio,medio
2025-05-02,MNQ,1,1,2025-05-02 10:04:00,20105.0,2025-05-02 12:02:00,20207.0,20054.0,20207.0,target,204.0,1.58,202.42,102.0,1.985,119,vwap_liq_rejection_long,24.70697343570282,-1.2628889492843882,22.433857645675744,105.5,1.5101313076908789,20079.293026564297,20013.89592226187,20104.0,257.5,0.38058252427184464,1.0,long,10h,mañana,viernes,2025-05,51.0,24.70697343570282,-1.2628889492843882,22.433857645675744,a favor,a favor,en contra,a favor,mixto,a favor del día,alto,alto,medio,medio,medio
2025-05-05,MNQ,-1,1,2025-05-05 10:36:00,20018.0,2025-05-05 10:40:00,20072.5,20072.25,19909.5,stop,-109.0,1.58,-110.58,108.5,-1.019,5,vwap_liq_rejection_short,-29.619029503428465,-0.19884523657674436,-26.3582809775653,86.0,1.3558242346256257,20048.11902950343,20134.016780738715,20018.5,206.0,0.19053398058252427,1.0,short,10h,mañana,lunes,2025-05,54.25,29.619029503428465,0.19884523657674436,26.3582809775653,a favor,a favor,a favor,a favor,lateral/chop,contra el día,medio,alto,medio,medio,bajo
2025-05-06,MNQ,1,2,2025-05-06 14:48:00,19932.0,2025-05-06 14:52:00,19910.0,19910.5,19975.0,stop,-88.0,3.16,-91.16,86.0,-1.06,5,vwap_liq_rejection_long,50.843305693240836,0.842937213343248,5.727644938851881,117.75,1.194764515046426,19881.15669430676,19905.91816555501,19932.0,288.75,0.43722943722943725,1.0,long,14h,tarde,martes,2025-05,21.5,50.843305693240836,0.842937213343248,5.727644938851881,a favor,a favor,a favor,a favor,mixto,a favor del día,alto,bajo,alto,bajo,alto
2025-05-06,MNQ,1,2,2025-05-06 14:54:00,19929.5,2025-05-06 15:50:00,19956.0,19906.0,19976.5,session_flatten,106.0,3.16,102.84,94.0,1.094,57,vwap_liq_rejection_long,46.93309375471654,0.7188382265849214,6.700732120923931,117.75,1.1723874070835156,19881.566906245283,19906.978686868286,19928.5,288.75,0.43722943722943725,1.0,long,14h,tarde,martes,2025-05,23.5,46.93309375471654,0.7188382265849214,6.700732120923931,a favor,a favor,a favor,a favor,mixto,a favor del día,alto,bajo,alto,bajo,alto
2025-05-07,MNQ,1,2,2025-05-07 10:08:00,19934.5,2025-05-07 10:51:00,19907.5,19907.75,19988.0,stop,-108.0,3.16,-111.16,107.0,-1.039,44,vwap_liq_rejection_long,28.205289561945392,6.595926978683565,-1.872351433703443,84.75,1.1236557885651637,19905.544710438055,19919.022702092876,19933.75,376.5,0.16600265604249667,1.0,long,10h,mañana,miércoles,2025-05,26.75,28.205289561945392,6.595926978683565,-1.872351433703443,a favor,a favor,a favor,en contra,lateral/chop,a favor del día,alto,bajo,medio,bajo,bajo
2025-05-07,MNQ,1,2,2025-05-07 13:25:00,19901.5,2025-05-07 13:36:00,19878.5,19878.75,19947.0,stop,-92.0,3.16,-95.16,91.0,-1.046,12,vwap_liq_rejection_long,25.764674218145956,0.5648731165783829,9.705237535512424,84.75,1.3817093957630362,19874.735325781854,19874.512553753055,19900.5,376.5,0.16600265604249667,1.0,long,13h,tarde,miércoles,2025-05,22.75,25.764674218145956,0.5648731165783829,9.705237535512424,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,alto,bajo,medio,medio,bajo
2025-05-07,MNQ,-1,1,2025-05-07 13:52:00,19870.5,2025-05-07 14:07:00,19783.5,19914.0,19783.5,target,174.0,1.58,172.42,87.0,1.982,16,vwap_liq_rejection_short,-4.005404952698882,-0.09593544631934492,2.0435289835186268,84.75,1.1286821705426358,19875.0054049527,19876.027133849035,19871.0,376.5,0.16600265604249667,1.0,short,13h,tarde,miércoles,2025-05,43.5,4.005404952698882,0.09593544631934492,-2.0435289835186268,a favor,a favor,a favor,en contra,lateral/chop,contra el día,alto,alto,bajo,bajo,bajo
2025-05-14,MNQ,1,1,2025-05-14 10:15:00,21346.0,2025-05-14 11:05:00,21295.0,21295.5,21447.0,stop,-102.0,1.58,-103.58,101.0,-1.026,51,vwap_liq_rejection_long,11.409748161764583,-0.7680781270792068,2.8523147273808718,132.0,1.150520557614258,21334.090251838235,21310.622437483114,21345.5,147.0,0.5,1.0,long,10h,mañana,miércoles,2025-05,50.5,11.409748161764583,-0.7680781270792068,2.8523147273808718,a favor,a favor,en contra,a favor,tendencia,a favor del día,bajo,alto,bajo,bajo,alto
2025-05-14,MNQ,-1,1,2025-05-14 13:18:00,21326.0,2025-05-14 13:52:00,21367.0,21366.75,21244.5,stop,-82.0,1.58,-83.58,81.5,-1.026,35,vwap_liq_rejection_short,-21.058955414500815,-0.04857821496625547,0.5498151871179289,132.0,2.0760820167348357,21346.8089554145,21357.06203520493,21325.75,147.0,0.5,1.0,short,13h,tarde,miércoles,2025-05,40.75,21.058955414500815,0.04857821496625547,-0.5498151871179289,a favor,a favor,a favor,en contra,tendencia,contra el día,bajo,alto,bajo,alto,alto
2025-05-14,MNQ,1,3,2025-05-14 14:07:00,21369.5,2025-05-14 14:11:00,21350.0,21350.5,21407.5,stop,-117.0,4.74,-121.74,114.0,-1.068,5,vwap_liq_rejection_long,24.297080256463232,0.27506178147450555,0.7222767323437438,132.0,1.5652336332223016,21344.702919743537,21350.159218644043,21369.0,147.0,0.5,1.0,long,14h,tarde,miércoles,2025-05,19.0,24.297080256463232,0.27506178147450555,0.7222767323437438,a favor,a favor,a favor,a favor,tendencia,a favor del día,bajo,bajo,medio,alto,alto
2025-05-15,MNQ,-1,1,2025-05-15 10:18:00,21293.0,2025-05-15 11:01:00,21337.5,21337.0,21205.0,stop,-89.0,1.58,-90.58,88.0,-1.029,44,vwap_liq_rejection_short,-9.48136808765048,-0.5968104739840783,-12.763333527178474,91.25,1.333002649819212,21301.98136808765,21337.67194280277,21292.5,281.5,0.33570159857904086,1.0,short,10h,mañana,jueves,2025-05,44.0,9.48136808765048,0.5968104739840783,12.763333527178474,a favor,a favor,a favor,a favor,mixto,contra el día,alto,alto,bajo,medio,medio
2025-05-16,MNQ,1,1,2025-05-16 10:09:00,21438.0,2025-05-16 10:35:00,21388.5,21389.0,21536.0,stop,-99.0,1.58,-100.58,98.0,-1.026,27,vwap_liq_rejection_long,11.339211913924373,-0.6977182585251285,4.392937336622708,95.0,1.3422743783179658,21426.410788086076,21413.91227466633,21437.75,188.75,0.10463576158940398,1.0,long,10h,mañana,viernes,2025-05,49.0,11.339211913924373,-0.6977182585251285,4.392937336622708,a favor,a favor,en contra,a favor,lateral/chop,a favor del día,medio,alto,bajo,medio,medio
2025-05-16,MNQ,1,3,2025-05-16 13:15:00,21448.5,2025-05-16 14:52:00,21490.0,21427.75,21490.0,target,249.0,4.74,244.26,124.5,1.962,98,vwap_liq_rejection_long,34.293679530208465,0.5213831327710068,3.972910794080235,95.0,1.628551341962698,21413.45632046979,21421.75353429759,21447.75,188.75,0.10463576158940398,1.0,long,13h,tarde,viernes,2025-05,20.75,34.293679530208465,0.5213831327710068,3.972910794080235,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,medio,bajo,medio,alto,medio
2025-05-20,MNQ,1,5,2025-05-20 13:02:00,21464.5,2025-05-20 13:20:00,21453.0,21453.25,21487.0,stop,-115.0,7.9,-122.9,112.5,-1.092,19,vwap_liq_rejection_long,49.437784612986434,1.1059430835957755,8.099291472284676,85.75,1.451929912599841,21414.312215387014,21436.11015208059,21463.75,175.75,0.14509246088193456,1.0,long,13h,tarde,martes,2025-05,11.25,49.437784612986434,1.1059430835957755,8.099291472284676,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,medio,bajo,alto,medio,bajo
2025-05-21,MNQ,1,2,2025-05-21 10:28:00,21398.5,2025-05-21 10:35:00,21375.5,21376.0,21443.5,stop,-92.0,3.16,-95.16,90.0,-1.057,8,vwap_liq_rejection_long,28.0284047776222,3.1263399270719674,0.7702215442004672,131.75,1.5369264910801839,21370.471595222378,21390.38245087291,21398.5,486.75,0.21263482280431434,-1.0,long,10h,mañana,miércoles,2025-05,22.5,28.0284047776222,3.1263399270719674,0.7702215442004672,a favor,a favor,a favor,a favor,lateral/chop,contra el día,alto,bajo,medio,medio,alto
2025-05-21,MNQ,1,1,2025-05-21 10:54:00,21416.0,2025-05-21 11:09:00,21500.0,21374.0,21500.0,target,168.0,1.58,166.42,84.0,1.981,16,vwap_liq_rejection_long,39.05251970126119,2.2920310061199416,1.2037571211949398,131.75,1.119404128798909,21376.94748029874,21391.48709042287,21416.0,486.75,0.21263482280431434,-1.0,long,10h,mañana,miércoles,2025-05,42.0,39.05251970126119,2.2920310061199416,1.2037571211949398,a favor,a favor,a favor,a favor,lateral/chop,contra el día,alto,alto,medio,bajo,alto
2025-05-22,MNQ,1,1,2025-05-22 13:46:00,21289.5,2025-05-22 15:46:00,21248.0,21248.25,21372.0,stop,-83.0,1.58,-84.58,82.5,-1.025,121,vwap_liq_rejection_long,50.69442198435354,0.5755366731900722,3.3483606348308967,177.5,1.860667996011964,21237.555578015646,21247.73529969153,21288.25,224.0,0.030133928571428572,1.0,long,13h,tarde,jueves,2025-05,41.25,50.69442198435354,0.5755366731900722,3.3483606348308967,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,medio,alto,alto,alto,alto
2025-05-28,MNQ,-1,1,2025-05-28 10:23:00,21446.5,2025-05-28 12:38:00,21481.5,21481.25,21377.0,stop,-70.0,1.58,-71.58,69.5,-1.03,136,vwap_liq_rejection_short,-52.27551502551432,-5.049710984050762,5.260750228364486,113.25,2.0226789777535403,21499.025515025514,21458.322685412575,21446.75,215.75,0.5619930475086906,-1.0,short,10h,mañana,miércoles,2025-05,34.75,52.27551502551432,5.049710984050762,-5.260750228364486,a favor,a favor,a favor,en contra,tendencia,a favor del día,medio,medio,alto,alto,medio
2025-05-29,MNQ,-1,1,2025-05-29 13:27:00,21413.5,2025-05-29 14:21:00,21334.0,21453.25,21334.0,target,159.0,1.58,157.42,79.5,1.98,55,vwap_liq_rejection_short,-51.22719089410748,-0.9310247608991631,0.3601240464631701,196.25,1.3393713372402771,21464.977190894107,21445.724483572078,21413.75,380.75,0.6887721602101117,-1.0,short,13h,tarde,jueves,2025-05,39.75,51.22719089410748,0.9310247608991631,-0.3601240464631701,a favor,a favor,a favor,en contra,tendencia,a favor del día,alto,medio,alto,medio,alto
2025-05-30,MNQ,1,2,2025-05-30 10:49:00,21382.5,2025-05-30 10:54:00,21352.0,21352.5,21442.5,stop,-122.0,3.16,-125.16,120.0,-1.043,6,vwap_liq_rejection_long,49.47536996537747,4.73223748415694,2.5692419302831695,156.0,1.1338007806852681,21332.274630034623,21369.381213054607,21381.75,361.75,0.0691085003455425,1.0,long,10h,mañana,viernes,2025-05,30.0,49.47536996537747,4.73223748415694,2.5692419302831695,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,alto,medio,alto,bajo,alto
2025-05-30,MNQ,1,1,2025-05-30 15:04:00,21318.0,2025-05-30 15:38:00,21397.5,21278.25,21397.5,target,159.0,1.58,157.42,79.5,1.98,35,vwap_liq_rejection_long,51.54645415192499,0.7528359174939396,12.733270100619848,156.0,1.6334593892871254,21265.953545848075,21250.944091773294,21317.5,361.75,0.0691085003455425,1.0,long,15h,tarde,viernes,2025-05,39.75,51.54645415192499,0.7528359174939396,12.733270100619848,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,alto,medio,alto,alto,alto
2025-06-03,MNQ,1,3,2025-06-03 10:47:00,21619.5,2025-06-03 10:59:00,21657.0,21600.75,21657.0,target,225.0,4.74,220.26,112.5,1.958,13,vwap_liq_rejection_long,34.47291305824547,1.876941120121046,23.55640781940383,96.0,1.225459547330249,21584.777086941755,21542.817974963036,21619.25,249.75,0.7037037037037037,1.0,long,10h,mañana,martes,2025-06,18.75,34.47291305824547,1.876941120121046,23.55640781940383,a favor,a favor,a favor,a favor,tendencia,a favor del día,alto,bajo,medio,bajo,medio
2025-06-04,MNQ,1,2,2025-06-04 13:37:00,21783.0,2025-06-04 13:41:00,21761.5,21762.0,21825.0,stop,-86.0,3.16,-89.16,84.0,-1.061,5,vwap_liq_rejection_long,42.32333255355843,0.7022205978864804,8.962650485744234,76.75,2.145110410094637,21740.17666744644,21747.447298666313,21782.5,161.75,0.26120556414219476,1.0,long,13h,tarde,miércoles,2025-06,21.0,42.32333255355843,0.7022205978864804,8.962650485744234,a favor,a favor,a favor,a favor,mixto,a favor del día,bajo,bajo,alto,alto,bajo
2025-06-04,MNQ,1,2,2025-06-04 14:15:00,21791.5,2025-06-04 15:41:00,21768.5,21769.0,21836.5,stop,-92.0,3.16,-95.16,90.0,-1.057,87,vwap_liq_rejection_long,48.525024106591445,0.9801073924390948,9.164503857464297,76.75,1.18964712639552,21743.22497589341,21758.288409764045,21791.75,161.75,0.26120556414219476,1.0,long,14h,tarde,miércoles,2025-06,22.5,48.525024106591445,0.9801073924390948,9.164503857464297,a favor,a favor,a favor,a favor,mixto,a favor del día,bajo,bajo,alto,bajo,bajo
2025-06-05,MNQ,-1,1,2025-06-05 10:11:00,21705.5,2025-06-05 10:24:00,21765.5,21765.25,21586.0,stop,-120.0,1.58,-121.58,119.5,-1.017,14,vwap_liq_rejection_short,-48.85186475868613,-4.279223686808109,-9.899650204257341,148.25,1.1826288826634819,21754.601864758686,21766.00919583593,21705.75,432.75,0.5638359329867129,-1.0,short,10h,mañana,jueves,2025-06,59.75,48.85186475868613,4.279223686808109,9.899650204257341,a favor,a favor,a favor,a favor,tendencia,a favor del día,alto,alto,alto,bajo,alto
2025-06-05,MNQ,-1,1,2025-06-05 13:57:00,21743.5,2025-06-05 14:17:00,21649.0,21790.75,21649.0,target,189.0,1.58,187.42,94.5,1.983,21,vwap_liq_rejection_short,-49.58228725313893,-0.6275681262923172,-8.372853703633155,148.25,2.153574580759047,21793.58228725314,21797.94749055506,21744.0,432.75,0.5638359329867129,-1.0,short,13h,tarde,jueves,2025-06,47.25,49.58228725313893,0.6275681262923172,8.372853703633155,a favor,a favor,a favor,a favor,tendencia,a favor del día,alto,alto,alto,alto,alto
2025-06-06,MNQ,1,2,2025-06-06 11:00:00,21833.5,2025-06-06 11:18:00,21809.0,21809.5,21881.5,stop,-98.0,3.16,-101.16,96.0,-1.054,19,vwap_liq_rejection_long,13.736062810061412,0.6379227941288264,17.729472889663157,95.5,1.2069740484019775,21819.26393718994,21769.183129573143,21833.0,158.5,0.02996845425867508,1.0,long,11h,mañana,viernes,2025-06,24.0,13.736062810061412,0.6379227941288264,17.729472889663157,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,bajo,bajo,bajo,bajo,medio
2025-06-06,MNQ,1,2,2025-06-06 13:47:00,21818.5,2025-06-06 14:31:00,21867.0,21794.25,21867.0,target,194.0,3.16,190.84,97.0,1.967,45,vwap_liq_rejection_long,13.236118914210238,0.05869100529525895,4.466628522724932,95.5,1.321323986156713,21805.26388108579,21785.320545459028,21818.5,158.5,0.02996845425867508,1.0,long,13h,tarde,viernes,2025-06,24.25,13.236118914210238,0.05869100529525895,4.466628522724932,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,bajo,bajo,bajo,medio,medio
2025-06-06,MNQ,1,1,2025-06-06 14:35:00,21868.5,2025-06-06 14:43:00,21836.5,21837.0,21931.5,stop,-64.0,1.58,-65.58,63.0,-1.041,9,vwap_liq_rejection_long,58.69268242306862,1.3978814948204672,15.59651411663799,95.5,2.100507870591206,21809.05731757693,21807.331085589896,21867.75,158.5,0.02996845425867508,1.0,long,14h,tarde,viernes,2025-06,31.5,58.69268242306862,1.3978814948204672,15.59651411663799,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,bajo,medio,alto,alto,medio
2025-06-09,MNQ,1,1,2025-06-09 10:11:00,21822.5,2025-06-09 15:50:00,21833.0,21782.5,21902.5,session_flatten,21.0,1.58,19.42,80.0,0.243,340,vwap_liq_rejection_long,30.331125142045494,3.486438355728751,-2.6975612272253784,69.75,1.7577158217370636,21792.418874857955,21808.531627575187,21822.75,142.25,0.23550087873462214,1.0,long,10h,mañana,lunes,2025-06,40.0,30.331125142045494,3.486438355728751,-2.6975612272253784,a favor,a favor,a favor,en contra,lateral/chop,a favor del día,bajo,alto,medio,alto,bajo
2025-06-10,MNQ,1,4,2025-06-10 10:39:00,21873.5,2025-06-10 10:56:00,21858.5,21858.75,21903.0,stop,-120.0,6.32,-126.32,118.0,-1.071,18,vwap_liq_rejection_long,12.55155988461047,1.1313530924599036,4.181167854152591,75.25,1.147187375830164,21860.94844011539,21859.41798762404,21873.5,249.25,0.4954864593781344,1.0,long,10h,mañana,martes,2025-06,14.75,12.55155988461047,1.1313530924599036,4.181167854152591,a favor,a favor,a favor,a favor,mixto,a favor del día,alto,bajo,bajo,bajo,bajo
2025-06-10,MNQ,1,2,2025-06-10 13:12:00,21916.0,2025-06-10 13:29:00,21893.0,21893.5,21961.0,stop,-92.0,3.16,-95.16,90.0,-1.057,18,vwap_liq_rejection_long,55.85216846205731,1.1053204099589493,8.962243794037931,75.25,2.390737549162579,21859.897831537943,21879.517790338883,21915.75,249.25,0.4954864593781344,1.0,long,13h,tarde,martes,2025-06,22.5,55.85216846205731,1.1053204099589493,8.962243794037931,a favor,a favor,a favor,a favor,mixto,a favor del día,alto,bajo,alto,alto,bajo
2025-06-11,MNQ,1,1,2025-06-11 10:11:00,22000.5,2025-06-11 11:01:00,22065.5,21968.0,22065.5,target,130.0,1.58,128.42,65.0,1.976,51,vwap_liq_rejection_long,23.60635360354354,2.7634489053016296,14.232710002183012,109.75,1.3198165847190764,21976.143646396456,21937.624222123402,21999.75,276.5,0.5054249547920434,-1.0,long,10h,mañana,miércoles,2025-06,32.5,23.60635360354354,2.7634489053016296,14.232710002183012,a favor,a favor,a favor,a favor,tendencia,contra el día,alto,medio,bajo,medio,medio
2025-06-11,MNQ,1,1,2025-06-11 13:11:00,22015.0,2025-06-11 13:44:00,21966.5,21966.75,22111.5,stop,-97.0,1.58,-98.58,96.5,-1.022,34,vwap_liq_rejection_long,20.299476343039714,0.11046823720243992,-0.9027869083511177,109.75,1.249562366720774,21995.20052365696,21985.64564580981,22015.5,276.5,0.5054249547920434,-1.0,long,13h,tarde,miércoles,2025-06,48.25,20.299476343039714,0.11046823720243992,-0.9027869083511177,a favor,a favor,a favor,en contra,tendencia,contra el día,alto,alto,bajo,bajo,medio
2025-06-12,MNQ,1,1,2025-06-12 10:09:00,22117.0,2025-06-12 15:50:00,22128.0,22064.5,22222.0,session_flatten,22.0,1.58,20.42,105.0,0.194,333,vwap_liq_rejection_long,23.843098591551097,5.1958697291665885,46.134847809022176,73.5,9.42350332594235,22092.40690140845,21961.21874171127,22116.25,158.75,0.647244094488189,1.0,long,10h,mañana,jueves,2025-06,52.5,23.843098591551097,5.1958697291665885,46.134847809022176,a favor,a favor,a favor,a favor,tendencia,a favor del día,bajo,alto,medio,alto,bajo
2025-06-16,MNQ,1,1,2025-06-16 13:27:00,22190.0,2025-06-16 14:49:00,22147.5,22147.75,22274.5,stop,-85.0,1.58,-86.58,84.5,-1.025,83,vwap_liq_rejection_long,32.45154829008243,0.46952258027522475,5.921477641688398,156.25,1.94734538177725,22156.798451709918,22149.034334999706,22189.25,212.75,0.6063454759106933,1.0,long,13h,tarde,lunes,2025-06,42.25,32.45154829008243,0.46952258027522475,5.921477641688398,a favor,a favor,a favor,a favor,tendencia,a favor del día,medio,alto,medio,alto,alto
2025-06-18,MNQ,1,2,2025-06-18 10:04:00,22006.5,2025-06-18 10:19:00,22060.5,21979.5,22060.5,target,216.0,3.16,212.84,108.0,1.971,16,vwap_liq_rejection_long,26.18937654682668,8.522986444793787,-2.610713959842542,99.25,1.6254492294572698,21979.810623453173,21992.77074539255,22006.0,215.75,0.2526071842410197,-1.0,long,10h,mañana,miércoles,2025-06,27.0,26.18937654682668,8.522986444793787,-2.610713959842542,a favor,a favor,a favor,en contra,mixto,contra el día,medio,bajo,medio,alto,medio
2025-06-18,MNQ,1,1,2025-06-18 14:02:00,22060.0,2025-06-18 14:03:00,22006.0,22006.25,22167.5,stop,-108.0,1.58,-109.58,107.5,-1.019,2,vwap_liq_rejection_long,32.33227295948018,0.31407194188432186,-7.632827636494767,99.25,3.4849102773246328,22026.41772704052,22026.12551842382,22058.75,215.75,0.2526071842410197,-1.0,long,14h,tarde,miércoles,2025-06,53.75,32.33227295948018,0.31407194188432186,-7.632827636494767,a favor,a favor,a favor,en contra,mixto,contra el día,medio,alto,medio,alto,medio
2025-06-18,MNQ,1,1,2025-06-18 14:35:00,22049.0,2025-06-18 14:36:00,21994.5,21994.75,22157.5,stop,-109.0,1.58,-110.58,108.5,-1.019,2,vwap_liq_rejection_long,24.49820809510493,-0.3567926629402791,-4.771093556020787,99.25,1.554358832734972,22023.751791904895,22021.106257561867,22048.25,215.75,0.2526071842410197,-1.0,long,14h,tarde,miércoles,2025-06,54.25,24.49820809510493,-0.3567926629402791,-4.771093556020787,a favor,a favor,en contra,en contra,mixto,contra el día,medio,alto,medio,alto,medio
2025-06-18,MNQ,1,1,2025-06-18 14:40:00,22037.5,2025-06-18 14:52:00,21992.5,21993.0,22126.5,stop,-90.0,1.58,-91.58,89.0,-1.029,13,vwap_liq_rejection_long,12.820183714498853,-0.04746410232837661,-3.2181157254635764,99.25,1.218452870055171,22023.6798162855,22021.204018988174,22036.5,215.75,0.2526071842410197,-1.0,long,14h,tarde,miércoles,2025-06,44.5,12.820183714498853,-0.04746410232837661,-3.2181157254635764,a favor,a favor,en contra,en contra,mixto,contra el día,medio,alto,bajo,bajo,medio
2025-06-19,MNQ,-1,1,2025-06-19 10:35:00,21697.5,2025-06-19 10:56:00,21731.0,21730.75,21631.0,stop,-67.0,1.58,-68.58,66.5,-1.031,22,vwap_liq_rejection_short,-9.745371597007761,0.679473317864904,-51.90513063958497,136.75,1.4596175948176784,21708.245371597008,21858.54380739887,21698.5,136.75,0.5484460694698354,-1.0,short,10h,mañana,jueves,2025-06,33.25,9.745371597007761,-0.679473317864904,51.90513063958497,a favor,a favor,en contra,a favor,tendencia,a favor del día,bajo,medio,bajo,medio,alto
2025-06-24,MNQ,1,1,2025-06-24 10:19:00,22317.0,2025-06-24 13:45:00,22421.5,22264.75,22421.5,target,209.0,1.58,207.42,104.5,1.985,207,vwap_liq_rejection_long,16.328853579656425,-1.544535308064951,59.308239012909326,73.25,1.155077967762824,22300.421146420344,22129.804737408376,22316.75,187.75,0.6857523302263648,1.0,long,10h,mañana,martes,2025-06,52.25,16.328853579656425,-1.544535308064951,59.308239012909326,a favor,a favor,en contra,a favor,tendencia,a favor del día,medio,alto,bajo,bajo,bajo
2025-06-25,MNQ,1,1,2025-06-25 10:47:00,22523.0,2025-06-25 10:51:00,22481.0,22481.25,22606.5,stop,-84.0,1.58,-85.58,83.5,-1.025,5,vwap_liq_rejection_long,15.451580342283705,-0.2024118844565237,12.719297615763935,62.5,1.6124436915258151,22507.048419657716,22458.517262595855,22522.5,160.0,0.278125,-1.0,long,10h,mañana,miércoles,2025-06,41.75,15.451580342283705,-0.2024118844565237,12.719297615763935,a favor,a favor,en contra,a favor,mixto,contra el día,bajo,alto,bajo,alto,bajo
2025-06-27,MNQ,1,1,2025-06-27 10:40:00,22811.5,2025-06-27 10:53:00,22762.0,22762.5,22909.5,stop,-99.0,1.58,-100.58,98.0,-1.026,14,vwap_liq_rejection_long,46.984775714088755,3.179093133112474,28.200688479613746,88.0,1.9498841206389697,22764.26522428591,22710.94952504986,22811.25,223.75,0.2111731843575419,1.0,long,10h,mañana,viernes,2025-06,49.0,46.984775714088755,3.179093133112474,28.200688479613746,a favor,a favor,a favor,a favor,lateral/chop,a favor del día,medio,alto,alto,alto,medio
2025-06-27,MNQ,-1,2,2025-06-27 14:14:00,22718.5,2025-06-27 14:30:00,22669.0,22743.25,22669.0,target,198.0,3.16,194.84,99.0,1.968,17,vwap_liq_rejection_short,-49.03247765453125,-0.9763962482029456,-11.999439325169078,88.0,1.1104990635672578,22767.78247765453,22762.569679274497,22718.75,223.75,0.2111731843575419,1.0,short,14h,tarde,viernes,2025-06,24.75,49.03247765453125,0.9763962482029456,11.999439325169078,a favor,a favor,a favor,a favor,lateral/chop,contra el día,medio,bajo,alto,bajo,medio
2025-06-30,MNQ,1,1,2025-06-30 10:13:00,22849.5,2025-06-30 10:22:00,22812.0,22812.25,22924.0,stop,-75.0,1.58,-76.58,74.5,-1.028,10,vwap_liq_rejection_long,21.43017844127462,0.8544000654619595,26.00711682432302,80.75,1.6802734004176951,22827.819821558725,22748.90837503228,22849.25,154.0,0.25487012987012986,1.0,long,10h,mañana,lunes,2025-06,37.25,21.43017844127462,0.8544000654619595,26.00711682432302,a favor,a favor,a favor,a favor,mixto,a favor del día,bajo,medio,bajo,alto,bajo
